frame,id,x,y,width,height,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf
12,3,838.6180114746094,298.55844497680664,25.22039794921875,25.42847442626953,275.73715,179.48592,0.6776911,277.64722,183.8467,0.6915654,280.34402,179.75371,0.3724745,283.7343,183.15482,0.5740179,286.08557,181.40501,0.04780004,279.81165,185.41618,0.041233093,280.1059,180.90257,0.024037205,273.90244,177.88585,0.036676995,277.31076,175.43921,0.024421437,269.32043,181.16272,0.032962777
12,4,964.0769348144531,304.27466583251953,32.1485595703125,24.637999534606934,325.54156,186.5407,0.68563133,323.6898,184.58437,0.644573,319.60168,186.62422,0.54903543,317.0932,183.87184,0.6095447,315.18167,182.83475,0.054552004,321.47183,187.12337,0.051230077,322.69937,184.10046,0.047282606,320.94724,183.05356,0.052902747,324.6684,181.89146,0.0319234,316.8357,182.85785,0.03553692
12,5,871.9923706054688,249.91901779174805,17.4942626953125,14.326626777648926,293.748,153.16553,0.63954633,292.76102,150.44576,0.6133174,289.0107,152.10837,0.5923016,288.7512,150.75032,0.6086141,287.2868,149.64053,0.05425273,291.49408,154.03035,0.046822574,293.77643,148.33794,0.039749034,290.71326,148.30121,0.047701072,291.02765,147.82895,0.02811946,284.5062,153.86205,0.034052674
12,6,899.8445434570312,268.1397228240967,23.1639404296875,17.231446266174316,303.50513,162.98262,0.66239274,302.1782,160.78543,0.62646115,298.82098,163.26767,0.58065283,297.20905,160.59253,0.6131184,296.00558,160.49747,0.05070081,300.22345,163.7803,0.037198182,300.63458,159.26935,0.03413505,299.6331,159.0522,0.041470744,299.82617,158.13261,0.025489999,293.98676,160.65004,0.027057795
13,1,1148.35546875,472.4045219421387,117.79714965820312,88.94265174865723,364.33856,284.5612,0.85524124,379.84958,304.5661,0.88625026,374.37564,289.7027,0.032224454,397.23257,302.25977,0.33819768,405.3598,285.75598,0.004642227,387.7155,305.5844,0.0047410307,386.77448,302.97974,0.0007436922,362.16592,292.08893,0.0028700216,388.54236,289.53897,0.0009019704,363.03702,293.82617,0.0024689941
13,2,894.8557434082031,367.62806510925293,48.80914306640625,48.288954734802246,291.1269,223.575,0.8226426,295.0865,231.71037,0.8375569,297.658,225.11314,0.18865395,305.80676,230.36806,0.5403524,310.8292,221.54362,0.022920756,300.79764,234.2699,0.02283209,297.46997,233.28088,0.009264678,289.93396,225.28313,0.01799163,303.5969,223.83286,0.0076826294,287.3545,226.96248,0.01406645
13,3,839.02880859375,300.5396146774292,26.316650390625,25.304311752319336,275.82,180.35678,0.6832371,277.97354,184.91556,0.69747674,280.26566,180.61588,0.36151922,284.0338,184.11008,0.5688945,286.3264,182.16359,0.046643533,280.0828,186.52867,0.038217742,279.9009,181.76308,0.02268732,273.96762,178.6525,0.034697983,277.14294,176.4656,0.022957355,269.04898,181.80124,0.030477352
13,4,961.1959533691406,303.9283390045166,30.510498046875,23.94503688812256,324.54745,186.16647,0.68366736,322.9157,184.2001,0.64219165,318.86618,186.15121,0.5444728,316.63354,183.55623,0.60747623,314.7208,182.5053,0.054979157,320.8372,186.86082,0.054850426,322.66913,183.67844,0.047964834,319.96863,182.79814,0.05537301,324.30966,181.08273,0.03320064,316.42352,182.73329,0.03779614
13,5,872.2955017089844,250.9896183013916,16.74517822265625,13.653825759887695,293.8474,153.37485,0.6313184,292.84906,150.772,0.6080525,289.2312,152.42558,0.59302956,289.02103,150.98192,0.6043079,287.41684,149.86255,0.053044096,291.44247,154.29358,0.044755973,293.91534,148.52962,0.037431575,291.02026,148.5333,0.045262992,290.74652,148.35313,0.026484596,284.41824,154.26982,0.03252178
13,6,898.9803771972656,268.56097984313965,22.619384765625,16.882261276245117,303.20044,163.27641,0.66075706,301.84833,161.10165,0.6291357,298.848,163.63763,0.5781658,297.20612,160.98901,0.61253774,296.0602,160.8464,0.04946589,300.0204,164.24155,0.03597631,300.49936,159.73799,0.032671854,299.6896,159.46837,0.040534258,299.84863,158.52507,0.024304785,293.8991,161.31708,0.025836736
14,1,1148.8701782226562,473.48047828674316,117.80429077148438,89.4768705368042,364.62427,285.7497,0.8655956,380.03543,305.67908,0.8917475,375.10507,290.94214,0.030743109,397.83752,303.16534,0.33270174,407.03586,286.4595,0.0042648353,388.64438,306.81177,0.0038686944,386.96964,304.2991,0.00060421537,362.25424,293.15744,0.002512411,389.2623,290.10425,0.00076445664,362.46945,294.43253,0.001970795
14,2,896.8135070800781,370.94260597229004,49.157958984375,47.994486808776855,291.4448,225.07964,0.7590155,295.73788,232.88293,0.7650574,298.80157,227.36551,0.24511753,306.69553,231.44618,0.5658013,309.87582,225.73415,0.039822645,300.77115,234.25958,0.052188538,300.4142,231.9913,0.019793114,289.4043,225.8472,0.03770825,300.43912,224.2598,0.020778842,290.26834,229.69891,0.03682506
14,3,840.2691650390625,302.98112869262695,28.016876220703125,26.73753833770752,276.34906,183.1733,0.7243327,278.00644,186.81148,0.7462777,281.0202,183.46777,0.3541373,284.4585,186.32307,0.6022576,286.63638,182.86722,0.03833952,281.17786,189.0045,0.04225043,282.6936,187.52274,0.025174042,275.74905,182.51297,0.039948102,286.72168,179.5346,0.02005975,275.08432,184.05482,0.029272018
14,4,959.1696166992188,303.69453620910645,29.88720703125,24.21280288696289,323.80164,186.5169,0.6721929,322.37146,184.30289,0.630788,318.29495,186.3928,0.5549881,316.07755,183.7124,0.6066574,313.96936,182.7142,0.05350465,320.0208,187.17143,0.05360656,322.64856,183.97055,0.046435926,319.49255,183.28659,0.05345266,324.05444,181.20723,0.03200872,316.10443,183.06598,0.036964633
14,5,872.13134765625,251.91633224487305,16.565277099609375,13.357426643371582,293.68243,153.42336,0.62882346,292.78595,150.98477,0.6049347,289.27893,152.64511,0.5876248,288.7605,151.07404,0.5986593,287.18524,149.85016,0.05031736,291.148,154.47049,0.042157635,294.10986,148.57776,0.034499142,291.03333,148.6215,0.04247641,290.73972,148.53188,0.02432993,284.19766,154.54498,0.030515492
14,6,897.7681274414062,268.981876373291,21.558746337890625,16.524527549743652,302.66174,163.46596,0.6587448,301.08392,161.33359,0.6285311,298.50928,163.89702,0.57546043,296.74832,161.16054,0.60880667,295.74475,161.14967,0.048267264,299.42197,164.48987,0.03526447,300.28784,160.09415,0.0313394,299.24765,159.83594,0.040132504,299.83472,158.6761,0.023447935,293.71277,161.55745,0.025127167
14,7,820.8480834960938,246.3610439300537,18.42919921875,15.505631446838379,271.0109,148.24884,0.67491466,271.19095,149.70238,0.6807774,273.59644,148.32947,0.42904636,274.82175,149.54948,0.58746004,275.70325,147.70258,0.067236856,273.36514,151.92552,0.08176535,276.28406,150.15297,0.052871004,271.6308,147.09587,0.075339675,277.80072,144.24312,0.046958797,269.4451,150.67264,0.059322957
15,1,1149.11572265625,475.13543128967285,117.52633666992188,90.36982727050781,364.88715,287.22968,0.8670794,380.40115,307.2686,0.89320326,375.76163,292.54227,0.029647145,397.92072,304.72104,0.32386103,408.1346,287.9179,0.0036555333,389.00607,308.58438,0.0028359406,387.3026,306.1621,0.00045908598,362.95886,295.0246,0.0019593225,390.29477,291.3733,0.0005887244,361.8085,295.6185,0.0014282573
15,2,898.6190185546875,375.6442050933838,48.674468994140625,47.54266548156738,291.8426,227.52695,0.7958295,296.0599,235.55672,0.8052205,298.96594,229.39069,0.21252361,307.39847,234.06595,0.55476725,311.48886,227.18811,0.0320981,301.8621,237.53886,0.037543666,299.729,235.2977,0.013836457,289.67007,228.37799,0.028283006,301.45203,226.599,0.01394412,289.1679,231.79695,0.024482027
15,3,841.1575012207031,305.122278213501,28.2916259765625,26.777114868164062,276.7201,183.92564,0.7275749,278.25702,187.53862,0.7511704,281.33463,184.1399,0.35460144,284.79736,187.03598,0.60029465,287.1821,183.55501,0.037050128,281.5719,189.79651,0.037831362,282.51688,188.45998,0.02352923,276.34744,183.20645,0.037085515,287.1037,180.43962,0.018334199,275.08545,184.6333,0.026331814
15,4,957.7652893066406,304.300106048584,29.32818603515625,24.10748863220215,323.50623,186.33511,0.64745677,321.83887,184.0221,0.6078287,317.65738,186.42989,0.6380521,315.47556,183.8064,0.61764187,314.18478,182.82973,0.041450184,318.13522,186.90536,0.026881931,318.6544,181.30313,0.026643997,319.10373,181.89441,0.02679369,316.25186,182.63597,0.016818764,310.4037,184.30708,0.021653429
15,6,896.3171997070312,270.81315994262695,21.457855224609375,16.270588874816895,301.64563,164.77629,0.65774167,299.46054,162.93239,0.6139226,297.63773,164.92265,0.56958175,295.72717,163.37845,0.5849819,296.0797,161.85016,0.060204167,298.81137,165.9518,0.062355302,300.99432,162.36975,0.04507793,298.86386,161.72977,0.05747096,301.47144,160.06616,0.03632214,292.45233,165.7347,0.046949983
15,7,820.7608337402344,247.7028350830078,18.06060791015625,15.3063325881958,271.0748,149.16612,0.67020535,271.2675,150.216,0.6761183,273.35223,149.05772,0.43994373,274.64325,150.13228,0.5862351,275.4303,148.4472,0.064635694,273.22076,152.6246,0.07501882,276.2341,150.81433,0.04956596,271.85516,147.91531,0.07058454,277.7244,145.05457,0.043667514,269.28027,151.51543,0.053857736
16,1,1149.2442626953125,476.45379066467285,117.42855834960938,90.64634799957275,364.7881,288.00082,0.8696179,380.6767,308.2212,0.89652216,375.30762,293.07495,0.028166084,397.99155,305.66046,0.3160509,408.4555,288.35858,0.0032922674,389.2672,309.62616,0.0024045235,387.1393,307.06885,0.00039929722,362.77298,295.73663,0.0016791733,390.45688,292.22488,0.0004895584,361.06693,296.10974,0.0012168973
16,2,900.9472045898438,378.9661617279053,48.920745849609375,47.987792015075684,292.2534,229.1428,0.8106222,296.91693,237.33328,0.8191037,299.61563,230.99002,0.19103698,308.13495,235.991,0.53725195,312.9916,228.37434,0.02897052,302.97522,239.75838,0.029195445,299.83557,237.41069,0.010963506,290.5387,230.34985,0.023566348,302.227,228.06027,0.011404643,288.81738,233.25684,0.018442493
16,3,842.0304565429688,307.5449695587158,28.551727294921875,26.968894958496094,276.54834,185.56456,0.732384,278.26895,189.24124,0.75664216,281.65036,185.5375,0.34248668,285.22098,188.82909,0.58749944,288.19086,185.12067,0.03238417,281.65665,191.76622,0.028238438,282.23093,190.8428,0.018042177,276.60757,185.10889,0.029176993,288.08908,182.05402,0.0141315125,274.34183,185.74834,0.01964148
16,4,956.2310485839844,304.8842010498047,28.51263427734375,23.155025482177734,322.71222,186.36569,0.6572706,321.18378,184.11766,0.6187997,316.94513,186.39838,0.6195803,314.98563,183.91132,0.6188284,313.4769,183.10672,0.04486681,317.80807,187.01382,0.030810978,318.18036,181.57178,0.029951781,318.27997,181.97083,0.031214248,316.1134,182.34076,0.019757744,310.4189,184.25537,0.02395795
16,6,894.8336791992188,271.4336643218994,21.38525390625,16.346034049987793,300.73682,164.71198,0.6667178,298.74432,163.13896,0.6279372,296.8716,164.69873,0.5438592,295.38843,163.60938,0.586539,295.55627,161.99677,0.06497741,298.5377,166.11098,0.071988076,300.58093,162.56036,0.051343672,297.79584,161.7172,0.066985354,301.21808,159.7665,0.0424157,292.37927,165.55418,0.052776486
16,7,821.1798706054688,248.54802703857422,17.629852294921875,15.581025123596191,271.41742,149.75644,0.6676403,271.72168,150.742,0.6771642,273.57144,149.63258,0.44712678,275.0693,150.74658,0.5927867,275.6727,149.26361,0.06420264,273.53906,153.18303,0.0720174,276.2559,151.11853,0.04926547,272.01617,148.41713,0.06906252,277.50772,145.46408,0.043074995,269.46347,151.79951,0.051767547
17,1,1150.4730834960938,477.2925453186035,117.69451904296875,89.63056755065918,364.6133,288.34677,0.8703839,380.71368,308.3596,0.8955945,375.42886,293.51828,0.02855643,398.32486,305.74136,0.31418562,408.9654,288.55435,0.0032674167,389.6216,309.80493,0.0022766925,387.23987,307.3708,0.00037779997,362.63885,295.9415,0.0016605201,390.45422,292.26184,0.00047769767,361.05386,296.35077,0.0011466482
17,2,904.2684631347656,381.4991626739502,50.328369140625,49.360894203186035,292.7944,231.64944,0.83269286,297.59348,240.33829,0.84113777,300.73355,233.1034,0.15981136,309.7601,238.75401,0.5093283,315.67902,230.90672,0.024531495,304.75906,243.40012,0.019535631,299.59717,240.81589,0.006920381,290.9843,232.88368,0.017907714,303.09473,230.01805,0.00798163,287.6696,235.07954,0.011619613
17,3,843.7979736328125,309.6890287399292,29.15716552734375,27.206457138061523,277.66528,187.6756,0.7030508,279.2443,191.12616,0.71584755,283.00974,188.00125,0.36262593,285.5692,190.75793,0.6014868,287.28992,188.0566,0.058537975,282.6882,193.1424,0.071901076,284.69687,190.72514,0.03990459,276.628,186.53769,0.06468191,285.8454,182.75589,0.038768854,276.1115,189.37602,0.05122309
17,4,954.3520202636719,303.7389278411865,28.81494140625,21.301108360290527,322.0315,185.27744,0.6642509,320.33435,183.14604,0.6187292,315.84616,185.36696,0.6065708,313.87628,182.8168,0.61911535,312.26065,182.23854,0.05192887,317.22028,185.67033,0.04056048,317.70804,180.73058,0.03795479,317.03693,181.04976,0.039852113,316.01172,181.00111,0.026510857,310.25858,182.79222,0.031046437
17,6,894.1068420410156,271.7434787750244,21.251220703125,16.673847198486328,300.37338,165.10832,0.6711483,298.38278,163.624,0.6397786,296.40247,164.90921,0.5334348,295.21228,164.1115,0.59140176,295.0548,162.58568,0.067447454,298.39914,166.5086,0.0768152,300.1115,162.91795,0.055067398,297.13626,161.90875,0.07303944,300.89822,160.0041,0.04529211,292.30765,165.65187,0.055126328
17,7,821.4084777832031,249.32570457458496,17.8084716796875,16.18816566467285,271.2108,150.59698,0.66575205,271.7201,151.61638,0.6813385,273.3414,150.42575,0.4441146,275.15332,151.63931,0.59577525,275.42633,150.5799,0.06193584,273.41446,154.10661,0.06777443,276.07028,151.85829,0.046986498,271.63214,149.2179,0.06709939,277.26755,145.96077,0.04135518,269.44568,152.23012,0.04785964
18,1,1151.2188720703125,478.1382522583008,117.91854858398438,89.32312202453613,364.64948,288.99915,0.8716698,380.67578,308.62878,0.8943205,375.6134,294.24713,0.029925462,398.4746,305.87424,0.31373477,409.3004,288.87692,0.003203296,389.8034,310.08148,0.0020923046,387.24808,307.9365,0.00035389644,362.72995,296.3706,0.0015994407,390.6908,292.6499,0.00045356038,361.07343,296.69778,0.0010517987
18,2,907.742431640625,385.79500579833984,52.203094482421875,50.184353828430176,294.13174,233.99965,0.79315805,298.34125,243.11917,0.79838187,302.43472,236.4685,0.18860799,311.03217,241.2318,0.53148854,315.9181,235.65964,0.034154776,305.0092,244.87079,0.034976877,302.3202,241.04025,0.011243166,291.10406,234.68079,0.028244724,300.76813,232.33293,0.0149524305,290.09366,238.92067,0.02273585
18,3,845.02294921875,312.6749324798584,28.877655029296875,26.719822883605957,277.86765,189.04102,0.71172,279.39355,192.54889,0.73224217,283.1333,189.18585,0.3544775,285.74625,192.21626,0.59950876,287.67532,189.57784,0.052159585,282.87354,194.64226,0.059219666,284.29504,192.41487,0.03431103,277.00867,187.99086,0.056518324,286.38556,184.18355,0.031926595,276.19,190.34253,0.041359067
18,4,951.84375,303.61406993865967,28.181671142578125,21.30242156982422,320.90082,185.45703,0.66866726,319.5737,183.41214,0.6268758,314.957,185.37894,0.5859746,313.4033,183.08002,0.6218513,311.3187,182.74403,0.05798258,316.83633,185.90858,0.047996685,317.20267,181.09792,0.044765577,315.92767,181.14894,0.04856452,315.63104,180.70924,0.032757983,310.3093,182.6964,0.03558842
18,6,894.1791687011719,273.40002822875977,20.154052734375,15.902581214904785,300.56906,166.05562,0.6684372,298.5016,164.55884,0.6439802,296.75333,165.72934,0.54269767,295.78387,164.96994,0.6007298,295.40723,163.81686,0.066209234,298.53488,167.35895,0.07216265,300.01437,163.6907,0.053643234,297.25955,162.69623,0.07066419,300.63913,160.99013,0.043079298,292.60678,166.31905,0.051701687
18,7,821.6097106933594,251.2518482208252,17.82623291015625,16.384915351867676,271.2722,152.1258,0.6605383,272.06662,153.13019,0.6853968,273.5962,151.76312,0.4442012,275.72357,153.21585,0.5964194,275.90234,152.62793,0.056374416,273.67426,155.69781,0.055340946,276.0448,153.28934,0.03979223,271.6793,150.60437,0.05851694,277.25754,147.09528,0.034933913,269.30887,153.22322,0.038575564
19,1,1151.8701782226562,478.4029541015625,117.92266845703125,89.06552696228027,365.15283,289.5037,0.8817789,380.7952,308.71686,0.89859843,376.41772,294.8507,0.030159865,399.13718,305.81656,0.3158345,410.4606,288.81458,0.003226908,390.728,310.33725,0.0019893602,387.15936,308.32755,0.00033152095,362.97015,296.39343,0.0016223205,391.02463,292.7147,0.0004440816,361.3131,296.89825,0.000980756
19,2,910.6488647460938,390.08309841156006,52.517120361328125,49.73598289489746,294.528,235.87915,0.8053157,298.96246,245.55476,0.82479835,302.0726,237.83571,0.159465,311.23947,243.76546,0.51161176,315.92654,237.76422,0.03333107,305.7244,247.58774,0.031119721,301.97174,243.29524,0.010584517,292.11057,236.85127,0.02619121,301.0168,234.22635,0.01350342,289.58563,241.16829,0.019055927
19,3,846.8045654296875,314.84965896606445,29.480804443359375,27.20650863647461,278.379,189.9996,0.7249317,280.0209,193.90167,0.75205064,283.44363,189.98463,0.33730534,286.65826,193.56065,0.5958308,288.73776,190.56769,0.0464094,283.5953,196.00485,0.049204372,283.87036,193.8294,0.029714972,277.56622,188.9599,0.048312034,286.7669,185.73386,0.025883637,276.20377,191.28374,0.03408329
19,4,949.751220703125,303.73097133636475,27.205810546875,21.434154510498047,320.18594,185.64708,0.6663822,319.11194,183.67685,0.6308493,314.6977,185.5589,0.5800548,313.29745,183.363,0.62358844,311.09787,182.9772,0.058961272,316.62497,186.25566,0.049293514,317.01797,181.60364,0.04591187,315.5822,181.41907,0.05049926,315.5732,180.77695,0.033600684,310.25485,182.97818,0.03606803
19,6,894.6181640625,274.32844161987305,19.470794677734375,15.73080825805664,301.035,166.62837,0.6652424,298.85263,164.68982,0.63551575,297.06732,166.1256,0.5617349,295.916,165.05391,0.60034275,295.59152,164.01051,0.063089,298.65405,167.59828,0.06515037,300.3448,163.81102,0.04971579,297.7064,163.05917,0.06486558,300.7078,161.43367,0.03913424,292.66913,166.78488,0.04709177
19,7,822.2847290039062,253.3062744140625,17.576751708984375,15.781868934631348,271.7007,153.30354,0.64778334,272.4362,154.06276,0.6770148,274.1891,152.76173,0.45366874,276.24182,154.13643,0.588712,276.44986,153.98726,0.052448306,273.98767,156.80655,0.04550512,276.30185,154.12236,0.033139113,272.32703,151.47401,0.051052433,277.2237,147.95598,0.029575042,269.06754,154.15767,0.031700872
20,1,1152.917724609375,477.5991668701172,117.75009155273438,89.25442314147949,365.46536,289.04282,0.8896009,381.2553,308.6776,0.9059953,376.54688,294.4858,0.02701013,399.66974,305.82407,0.3127867,411.0632,288.20898,0.0033045276,391.52875,310.39597,0.0021246881,387.18958,307.9417,0.00034289912,363.09363,295.97546,0.0016966366,390.76932,292.44156,0.00046045863,361.4204,296.92624,0.0010257586
